"","pressure"
"1294",100929.220128908
"1295",100929.220128908
"1296",100929.220128908
"1297",100929.220128908
"1298",100929.220128908
"1299",100929.220128908
"1300",100929.220128908
"1301",100929.220128908
"1302",100929.220128908
"1303",100929.220128908
"1304",100929.220128908
"1305",100929.220128908
"1306",100929.220128908
"1307",100929.220128908
"1308",100929.220128908
"1309",100929.220128908
"1310",100929.220128908
"1311",100929.220128908
"1312",100929.220128908
"1313",100929.220128908
"1314",100929.220128908
"1315",100929.220128908
"1316",100929.220128908
"1317",100929.220128908
"1318",100929.220128908
"1319",100929.220128908
"1320",100929.220128908
"1321",100929.220128908
"1322",100929.220128908
"1323",100929.220128908
"1324",100929.220128908
"1325",100929.220128908
"1326",100929.220128908
"1327",100929.220128908
"1328",100929.220128908
"1329",100929.220128908
"1330",100929.220128908
"1331",100929.220128908
"1332",100929.220128908
"1333",100929.220128908
"1334",100929.220128908
"1335",100929.220128908
"1336",100929.220128908
"1337",100929.220128908
"1338",100929.220128908
"1339",100929.220128908
"1340",100929.220128908
"1341",100929.220128908
"1342",100929.220128908
"1343",100929.220128908
"1344",100929.220128908
"1345",100929.220128908
"1346",100929.220128908
"1347",100929.220128908
"1348",100929.220128908
"1349",100929.220128908
"1350",100929.220128908
"1351",100929.220128908
"1352",100929.220128908
"1353",100929.220128908
"1354",100929.220128908
"1355",100929.220128908
"1356",100929.220128908
"1357",100929.220128908
"1358",100929.220128908
"1359",100929.220128908
"1360",100929.220128908
"1361",100929.220128908
"1362",100929.220128908
"1363",100929.220128908
"1364",100929.220128908
"1365",100929.220128908
"1366",100929.220128908
"1367",100929.220128908
"1368",100929.220128908
"1369",100929.220128908
"1370",100929.220128908
"1371",100929.220128908
"1372",100929.220128908
"1373",100929.220128908
"1374",100929.220128908
"1375",100929.220128908
"1376",100929.220128908
"1377",100929.220128908
"1378",100929.220128908
"1379",100929.220128908
"1380",100929.220128908
"1381",100929.220128908
"1382",100929.220128908
"1383",100929.220128908
"1384",100929.220128908
"1385",100929.220128908
"1386",100929.220128908
"1387",100929.220128908
"1388",100929.220128908
"1389",100929.220128908
"1390",100929.220128908
"1391",100929.220128908
"1392",100929.220128908
"1393",100929.220128908
"1394",100929.220128908
"1395",100929.220128908
"1396",100929.220128908
"1397",100929.220128908
"1398",100929.220128908
"1399",100929.220128908
"1400",100929.220128908
"1401",100929.220128908
"1402",100929.220128908
"1403",100929.220128908
"1404",100929.220128908
"1405",100929.220128908
"1406",100929.220128908
"1407",100929.220128908
"1408",100929.220128908
"1409",100929.220128908
"1410",100929.220128908
"1411",100929.220128908
"1412",100929.220128908
"1413",100929.220128908
"1414",100929.220128908
"1415",100929.220128908
"1416",100929.220128908
"1417",100929.220128908
"1418",100929.220128908
"1419",100929.220128908
"1420",100929.220128908
"1421",100929.220128908
"1422",100929.220128908
"1423",100929.220128908
"1424",100929.220128908
"1425",100929.220128908
"1426",100929.220128908
"1427",100929.220128908
"1428",100929.220128908
"1429",100929.220128908
"1430",100929.220128908
"1431",100929.220128908
"1432",100929.220128908
"1433",100929.220128908
"1434",100929.220128908
"1435",100929.220128908
"1436",100929.220128908
"1437",100929.220128908
"1438",100929.220128908
"1439",100929.220128908
"1440",100929.220128908
"1441",100929.220128908
"1442",100929.220128908
"1443",100929.220128908
"1444",100929.220128908
"1445",100929.220128908
"1446",100929.220128908
"1447",100929.220128908
"1448",100929.220128908
"1449",100929.220128908
"1450",100929.220128908
"1451",100929.220128908
"1452",100929.220128908
"1453",100929.220128908
"1454",100929.220128908
"1455",100929.220128908
"1456",100929.220128908
"1457",100929.220128908
"1458",100929.220128908
"1459",100929.220128908
"1460",100929.220128908
"1461",100929.220128908
"1462",100929.220128908
"1463",100929.220128908
"1464",100929.220128908
"1465",100929.220128908
"1466",100929.220128908
"1467",100929.220128908
"1468",100929.220128908
"1469",100929.220128908
"1470",100929.220128908
"1471",100929.220128908
"1472",100929.220128908
"1473",100929.220128908
"1474",100929.220128908
"1475",100929.220128908
"1476",100929.220128908
"1477",100929.220128908
"1478",100929.220128908
"1479",100929.220128908
"1480",100929.220128908
"1481",100929.220128908
"1482",100929.220128908
"1483",100929.220128908
"1484",100929.220128908
"1485",100929.220128908
"1486",100929.220128908
"1487",100929.220128908
"1488",100929.220128908
"1489",100929.220128908
"1490",100929.220128908
"1491",100929.220128908
"1492",100929.220128908
"1493",100929.220128908
"1494",100929.220128908
"1495",100929.220128908
"1496",100929.220128908
"1497",100929.220128908
"1498",100929.220128908
"1499",100929.220128908
"1500",100929.220128908
"1501",100929.220128908
"1502",100929.220128908
"1503",100929.220128908
"1504",100929.220128908
"1505",100929.220128908
"1506",100929.220128908
"1507",100929.220128908
"1508",100929.220128908
"1509",100929.220128908
"1510",100929.220128908
"1511",100929.220128908
"1512",100929.220128908
"1513",100929.220128908
"1514",100929.220128908
"1515",100929.220128908
"1516",100929.220128908
"1517",100929.220128908
"1518",100929.220128908
"1519",100929.220128908
"1520",100929.220128908
"1521",100929.220128908
"1522",100929.220128908
"1523",100929.220128908
"1524",100929.220128908
"1525",100929.220128908
"1526",100929.220128908
"1527",100929.220128908
"1528",100929.220128908
"1529",100929.220128908
"1530",100929.220128908
"1531",100929.220128908
"1532",100929.220128908
"1533",100929.220128908
"1534",100929.220128908
"1535",100929.220128908
"1536",100929.220128908
"1537",100929.220128908
"1538",100929.220128908
"1539",100929.220128908
"1540",100929.220128908
"1541",100929.220128908
"1542",100929.220128908
"1543",100929.220128908
"1544",100929.220128908
"1545",100929.220128908
"1546",100929.220128908
"1547",100929.220128908
"1548",100929.220128908
"1549",100929.220128908
"1550",100929.220128908
"1551",100929.220128908
"1552",100929.220128908
"1553",100929.220128908
"1554",100929.220128908
"1555",100929.220128908
"1556",100929.220128908
"1557",100929.220128908
"1558",100929.220128908
"1559",100929.220128908
"1560",100929.220128908
"1561",100929.220128908
"1562",100929.220128908
"1563",100929.220128908
"1564",100929.220128908
"1565",100929.220128908
"1566",100929.220128908
"1567",100929.220128908
"1568",100929.220128908
"1569",100929.220128908
"1570",100929.220128908
"1571",100929.220128908
"1572",100929.220128908
"1573",100929.220128908
"1574",100929.220128908
"1575",100929.220128908
"1576",100929.220128908
"1577",100929.220128908
"1578",100929.220128908
"1579",100929.220128908
"1580",100929.220128908
"1581",100929.220128908
"1582",100929.220128908
"1583",100929.220128908
"1584",100929.220128908
"1585",100929.220128908
"1586",100929.220128908
"1587",100929.220128908
"1588",100929.220128908
"1589",100929.220128908
"1590",100929.220128908
"1591",100929.220128908
"1592",100929.220128908
"1593",100929.220128908
"1594",100929.220128908
"1595",100929.220128908
"1596",100929.220128908
"1597",100929.220128908
"1598",100929.220128908
"1599",100929.220128908
"1600",100929.220128908
"1601",100929.220128908
"1602",100929.220128908
"1603",100929.220128908
"1604",100929.220128908
"1605",100929.220128908
"1606",100929.220128908
"1607",100929.220128908
"1608",100929.220128908
"1609",100929.220128908
"1610",100929.220128908
"1611",100929.220128908
"1612",100929.220128908
"1613",100929.220128908
"1614",100929.220128908
"1615",100929.220128908
"1616",100929.220128908
"1617",100929.220128908
"1618",100929.220128908
"1619",100929.220128908
"1620",100929.220128908
"1621",100929.220128908
"1622",100929.220128908
"1623",100929.220128908
"1624",100929.220128908
"1625",100929.220128908
"1626",100929.220128908
"1627",100929.220128908
"1628",100929.220128908
"1629",100929.220128908
"1630",100929.220128908
"1631",100929.220128908
"1632",100929.220128908
"1633",100929.220128908
"1634",100929.220128908
"1635",100929.220128908
"1636",100929.220128908
"1637",100929.220128908
"1638",100929.220128908
"1639",100929.220128908
"1640",100929.220128908
"1641",100929.220128908
"1642",100929.220128908
"1643",100929.220128908
"1644",100929.220128908
"1645",100929.220128908
"1646",100929.220128908
"1647",100929.220128908
"1648",100929.220128908
"1649",100929.220128908
"1650",100929.220128908
"1651",100929.220128908
"1652",100929.220128908
"1653",100929.220128908
"1654",100929.220128908
"1655",100929.220128908
"1656",100929.220128908
"1657",100929.220128908
"1658",100929.220128908
"1659",100929.220128908
"1660",100929.220128908
"1661",100929.220128908
"1662",100929.220128908
"1663",100929.220128908
"1664",100929.220128908
"1665",100929.220128908
"1666",100929.220128908
"1667",100929.220128908
"1668",100929.220128908
"1669",100929.220128908
"1670",100929.220128908
"1671",100929.220128908
"1672",100929.220128908
"1673",100929.220128908
"1674",100929.220128908
"1675",100929.220128908
"1676",100929.220128908
"1677",100929.220128908
"1678",100929.220128908
"1679",100929.220128908
"1680",100929.220128908
"1681",100929.220128908
"1682",100929.220128908
"1683",100929.220128908
"1684",100929.220128908
"1685",100929.220128908
"1686",100929.220128908
"1687",100929.220128908
"1688",100929.220128908
"1689",100929.220128908
"1690",100929.220128908
"1691",100929.220128908
"1692",100929.220128908
"1693",100929.220128908
"1694",100929.220128908
"1695",100929.220128908
"1696",100929.220128908
"1697",100929.220128908
"1698",100929.220128908
"1699",100929.220128908
"1700",100929.220128908
"1701",100929.220128908
"1702",100929.220128908
"1703",100929.220128908
"1704",100929.220128908
"1705",100929.220128908
"1706",100929.220128908
"1707",100929.220128908
"1708",100929.220128908
"1709",100929.220128908
"1710",100929.220128908
"1711",100929.220128908
"1712",100929.220128908
"1713",100929.220128908
"1714",100929.220128908
"1715",100929.220128908
"1716",100929.220128908
"1717",100929.220128908
"1718",100929.220128908
"1719",100929.220128908
"1720",100929.220128908
"1721",100929.220128908
"1722",100929.220128908
"1723",100929.220128908
"1724",100929.220128908
"1725",100929.220128908
"1726",100929.220128908
"1727",100929.220128908
"1728",100929.220128908
"1729",100929.220128908
"1730",100929.220128908
"1731",100929.220128908
"1732",100929.220128908
"1733",100929.220128908
"1734",100929.220128908
"1735",100929.220128908
"1736",100929.220128908
"1737",100929.220128908
"1738",100929.220128908
"1739",100929.220128908
"1740",100929.220128908
"1741",100929.220128908
"1742",100929.220128908
"1743",100929.220128908
"1744",100929.220128908
"1745",100929.220128908
"1746",100929.220128908
"1747",100929.220128908
"1748",100929.220128908
"1749",100929.220128908
"1750",100929.220128908
"1751",100929.220128908
"1752",100929.220128908
"1753",100929.220128908
"1754",100929.220128908
"1755",100929.220128908
"1756",100929.220128908
"1757",100929.220128908
"1758",100929.220128908
"1759",100929.220128908
"1760",100929.220128908
"1761",100929.220128908
"1762",100929.220128908
"1763",100929.220128908
"1764",100929.220128908
"1765",100929.220128908
"1766",100929.220128908
"1767",100929.220128908
"1768",100929.220128908
"1769",100929.220128908
"1770",100929.220128908
"1771",100929.220128908
"1772",100929.220128908
"1773",100929.220128908
"1774",100929.220128908
"1775",100929.220128908
"1776",100929.220128908
"1777",100929.220128908
"1778",100929.220128908
"1779",100929.220128908
"1780",100929.220128908
"1781",100929.220128908
"1782",100929.220128908
"1783",100929.220128908
"1784",100929.220128908
"1785",100929.220128908
"1786",100929.220128908
"1787",100929.220128908
"1788",100929.220128908
"1789",100929.220128908
"1790",100929.220128908
"1791",100929.220128908
"1792",100929.220128908
"1793",100929.220128908
"1794",100929.220128908
"1795",100929.220128908
"1796",100929.220128908
"1797",100929.220128908
"1798",100929.220128908
"1799",100929.220128908
"1800",100929.220128908
"1801",100929.220128908
"1802",100929.220128908
"1803",100929.220128908
"1804",100929.220128908
"1805",100929.220128908
"1806",100929.220128908
"1807",100929.220128908
"1808",100929.220128908
"1809",100929.220128908
"1810",100929.220128908
"1811",100929.220128908
"1812",100929.220128908
"1813",100929.220128908
"1814",100929.220128908
"1815",100929.220128908
"1816",100929.220128908
"1817",100929.220128908
"1818",100929.220128908
"1819",100929.220128908
"1820",100929.220128908
"1821",100929.220128908
"1822",100929.220128908
"1823",100929.220128908
"1824",100929.220128908
"1825",100929.220128908
"1826",100929.220128908
"1827",100929.220128908
"1828",100929.220128908
"1829",100929.220128908
"1830",100929.220128908
"1831",100929.220128908
"1832",100929.220128908
"1833",100929.220128908
"1834",100929.220128908
"1835",100929.220128908
"1836",100929.220128908
"1837",100929.220128908
"1838",100929.220128908
"1839",100929.220128908
"1840",100929.220128908
"1841",100929.220128908
"1842",100929.220128908
"1843",100929.220128908
"1844",100929.220128908
"1845",100929.220128908
"1846",100929.220128908
"1847",100929.220128908
"1848",100929.220128908
"1849",100929.220128908
"1850",100929.220128908
"1851",100929.220128908
"1852",100929.220128908
"1853",100929.220128908
"1854",100929.220128908
"1855",100929.220128908
"1856",100929.220128908
"1857",100929.220128908
"1858",100929.220128908
"1859",100929.220128908
"1860",100929.220128908
"1861",100929.220128908
"1862",100929.220128908
"1863",100929.220128908
"1864",100929.220128908
"1865",100929.220128908
"1866",100929.220128908
"1867",100929.220128908
"1868",100929.220128908
"1869",100929.220128908
"1870",100929.220128908
"1871",100929.220128908
"1872",100929.220128908
"1873",100929.220128908
"1874",100929.220128908
"1875",100929.220128908
"1876",100929.220128908
"1877",100929.220128908
"1878",100929.220128908
"1879",100929.220128908
"1880",100929.220128908
"1881",100929.220128908
"1882",100929.220128908
"1883",100929.220128908
"1884",100929.220128908
"1885",100929.220128908
"1886",100929.220128908
"1887",100929.220128908
"1888",100929.220128908
"1889",100929.220128908
"1890",100929.220128908
"1891",100929.220128908
"1892",100929.220128908
"1893",100929.220128908
"1894",100929.220128908
"1895",100929.220128908
"1896",100929.220128908
"1897",100929.220128908
"1898",100929.220128908
"1899",100929.220128908
"1900",100929.220128908
"1901",100929.220128908
"1902",100929.220128908
"1903",100929.220128908
"1904",100929.220128908
"1905",100929.220128908
"1906",100929.220128908
"1907",100929.220128908
"1908",100929.220128908
"1909",100929.220128908
"1910",100929.220128908
"1911",100929.220128908
"1912",100929.220128908
"1913",100929.220128908
"1914",100929.220128908
"1915",100929.220128908
"1916",100929.220128908
"1917",100929.220128908
"1918",100929.220128908
"1919",100929.220128908
"1920",100929.220128908
"1921",100929.220128908
"1922",100929.220128908
"1923",100929.220128908
"1924",100929.220128908
"1925",100929.220128908
